,MX,MY,Limit (fb)
0,3500.0,600.0,0.4703125059604645
1,3500.0,900.0,0.15703125298023224
2,3500.0,1200.0,0.18515625596046448
3,3500.0,1600.0,0.16953125596046448
4,3500.0,2200.0,0.20781250298023224
5,3500.0,2800.0,0.3343749940395355
6,3000.0,400.0,5.949999809265137
7,3000.0,600.0,0.42656248807907104
8,3000.0,900.0,0.29296875
9,3000.0,1600.0,0.2953124940395355
10,3000.0,2200.0,0.3765625059604645
11,3000.0,2600.0,1.2625000476837158
12,2800.0,350.0,16.200000762939453
13,2800.0,600.0,0.559374988079071
14,2800.0,1000.0,0.784375011920929
15,2800.0,1400.0,0.7406250238418579
16,2800.0,2200.0,0.5484374761581421
17,1800.0,1200.0,1.5937499701976776
18,4000.0,300.0,154.5
19,4000.0,500.0,2.9124999046325684
20,4000.0,700.0,0.3984375
21,4000.0,900.0,0.17109374701976776
22,4000.0,1100.0,0.21796874701976776
23,4000.0,1300.0,0.20624999701976776
24,4000.0,1600.0,0.19140625
25,4000.0,2000.0,0.25312501192092896
26,4000.0,2400.0,0.23125000298023224
27,4000.0,2600.0,0.24453124403953552
28,3500.0,300.0,66.69999694824219
29,3500.0,400.0,6.875
30,3500.0,500.0,1.587499976158142
31,3500.0,800.0,0.16171875596046448
32,3500.0,1100.0,0.19374999403953552
33,3500.0,1400.0,0.20546874403953552
34,3500.0,2000.0,0.2265625
35,3500.0,2500.0,0.23046875
36,3000.0,300.0,50.099998474121094
37,3000.0,450.0,2.700000047683716
38,3000.0,700.0,0.3062500059604645
39,3000.0,1000.0,0.38749998807907104
40,3000.0,1300.0,0.3499999940395355
41,3000.0,1800.0,0.31562501192092896
42,3000.0,2400.0,0.504687488079071
43,3000.0,2800.0,231.39999389648438
44,2800.0,400.0,6.675000190734863
45,2800.0,700.0,0.46406251192092896
46,2800.0,1100.0,0.671875
47,2800.0,1600.0,0.559374988079071
48,2800.0,2400.0,1.3624999523162842
49,4000.0,350.0,35.70000076293945
50,4000.0,450.0,5.699999809265137
51,4000.0,600.0,0.887499988079071
52,4000.0,800.0,0.20937499403953552
53,4000.0,1000.0,0.22499999403953552
54,4000.0,1200.0,0.20937499403953552
55,4000.0,1400.0,0.22968749701976776
56,4000.0,1800.0,0.18671874701976776
57,4000.0,2200.0,0.22890624403953552
58,4000.0,2500.0,0.23671874403953552
59,4000.0,2800.0,0.2835937440395355
60,3500.0,350.0,18.5
61,3500.0,450.0,3.0875000953674316
62,3500.0,700.0,0.21250000596046448
63,3500.0,1300.0,0.18437500298023224
64,3500.0,1800.0,0.16953125596046448
65,3500.0,2400.0,0.21953125298023224
66,3500.0,2600.0,0.2515625059604645
67,3000.0,800.0,0.2828125059604645
68,3000.0,1100.0,0.3578124940395355
69,3000.0,2000.0,0.3843750059604645
70,3000.0,2500.0,0.671875
71,2800.0,450.0,2.799999952316284
72,2800.0,800.0,0.46562498807907104
73,2800.0,1200.0,0.645312488079071
74,2800.0,1800.0,0.590624988079071
75,2800.0,500.0,1.53125
76,2800.0,900.0,0.5140625238418579
77,2800.0,1300.0,0.645312488079071
78,2800.0,2000.0,0.528124988079071
79,2800.0,2500.0,54.400001525878906
80,2800.0,2600.0,354.0
81,2600.0,300.0,64.5999984741211
82,2600.0,350.0,14.175000190734863
83,2600.0,400.0,5.275000095367432
84,2600.0,450.0,2.09375
85,2600.0,500.0,1.103124976158142
86,2600.0,600.0,0.5328124761581421
87,2600.0,700.0,0.4781250059604645
88,2600.0,800.0,0.4859375059604645
89,2600.0,900.0,0.53125
90,2600.0,1000.0,0.784375011920929
91,2600.0,1100.0,0.6656249761581421
92,2600.0,1200.0,0.640625
93,2600.0,1300.0,0.6499999761581421
94,2600.0,1400.0,0.793749988079071
95,2600.0,1600.0,0.590624988079071
96,2600.0,1800.0,0.6656249761581421
97,2600.0,2000.0,0.671875
98,2600.0,2200.0,1.318750023841858
99,2600.0,2400.0,400.0
100,2500.0,300.0,64.9000015258789
101,2500.0,350.0,12.949999809265137
102,2500.0,400.0,4.587500095367432
103,2500.0,450.0,1.7625000476837158
104,2500.0,500.0,0.934374988079071
105,2500.0,600.0,0.5328124761581421
106,2500.0,700.0,0.48906248807907104
107,2500.0,800.0,0.49999999999999994
108,2500.0,900.0,0.542187511920929
109,2500.0,1000.0,0.7906249761581421
110,2500.0,1100.0,0.6781250238418579
111,2500.0,1200.0,0.653124988079071
112,2500.0,1300.0,0.6656249761581421
113,2500.0,1400.0,0.824999988079071
114,2500.0,1800.0,0.762499988079071
115,2500.0,2000.0,0.893750011920929
116,2500.0,2200.0,51.29999923706055
117,2400.0,300.0,61.20000076293945
118,2400.0,350.0,11.350000381469727
119,2400.0,400.0,3.9000000953674316
120,2400.0,450.0,1.4968750476837158
121,2400.0,500.0,0.78125
122,2400.0,600.0,0.546875
123,2400.0,700.0,0.504687488079071
124,2400.0,900.0,0.557812511920929
125,2400.0,1000.0,0.809374988079071
126,2400.0,1100.0,0.699999988079071
127,2400.0,1200.0,0.671875
128,2400.0,1300.0,0.6968749761581421
129,2400.0,1400.0,0.871874988079071
130,2400.0,1600.0,0.6781250238418579
131,2400.0,1800.0,0.9125000238418579
132,2400.0,2000.0,1.693750023841858
133,2400.0,2200.0,400.0
134,2200.0,300.0,50.0
135,2200.0,350.0,8.887499809265137
136,2200.0,400.0,2.9375
137,2200.0,450.0,1.0812499523162842
138,2200.0,500.0,0.6968749761581421
139,2200.0,700.0,0.5796874761581421
140,2200.0,800.0,0.5796874761581421
141,2200.0,900.0,0.625
142,2200.0,1000.0,0.903124988079071
143,2200.0,1100.0,0.778124988079071
144,2200.0,1200.0,0.7749999761581421
145,2200.0,1300.0,0.8187500238418579
146,2200.0,1400.0,1.0593750476837158
147,2200.0,1600.0,0.9437500238418579
148,2200.0,1800.0,2.481250047683716
149,2000.0,300.0,46.099998474121094
150,2000.0,350.0,8.300000190734863
151,2000.0,400.0,2.637500047683716
152,2000.0,450.0,1.134374976158142
153,2000.0,500.0,0.9437500238418579
154,2000.0,600.0,0.925000011920929
155,2000.0,700.0,0.8687499761581421
156,2000.0,800.0,0.8812500238418579
157,2000.0,900.0,0.9375
158,2000.0,1000.0,1.3312499523162842
159,2000.0,1100.0,1.256250023841858
160,2000.0,1200.0,1.2937500476837158
161,2000.0,1300.0,1.4375
162,2000.0,1600.0,2.5999999046325684
163,1800.0,300.0,38.62499952316284
164,1800.0,350.0,5.562499761581421
165,1800.0,400.0,1.8671874701976776
166,1800.0,450.0,1.1171875149011612
167,1800.0,500.0,1.0468749701976776
168,1800.0,600.0,1.03515625
169,1800.0,700.0,1.0625000298023224
170,1800.0,800.0,1.0546875
171,1800.0,900.0,1.0195312649011612
172,1800.0,1000.0,1.5234375
173,1800.0,1100.0,1.4414063096046448
174,1800.0,1300.0,2.1250000596046448
175,1800.0,1400.0,3.7656250596046448
176,1800.0,1600.0,1576.0000610351562
177,1600.0,300.0,29.375
178,1600.0,350.0,4.390625059604645
179,1600.0,400.0,2.0624999701976776
180,1600.0,450.0,1.6718749701976776
181,1600.0,500.0,1.5859374403953552
182,1600.0,600.0,1.5859374403953552
183,1600.0,700.0,1.6328124701976776
184,1600.0,800.0,1.5937499701976776
185,1600.0,900.0,1.6171875596046448
186,1600.0,1000.0,2.4375000596046448
187,1600.0,1100.0,2.8125
188,1600.0,1200.0,5.562499761581421
189,1600.0,1300.0,202.5
190,1600.0,1400.0,2165.0
191,1400.0,350.0,3.6406248807907104
192,1400.0,400.0,2.4609375
193,1400.0,450.0,2.3359374701976776
194,1400.0,500.0,2.265625
195,1400.0,600.0,2.2734375298023224
196,1400.0,700.0,2.2968749701976776
197,1400.0,800.0,2.2421875596046448
198,1400.0,900.0,2.7421873807907104
199,1400.0,1000.0,5.4218751192092896
200,1400.0,1100.0,149.49999809265137
201,1400.0,1200.0,2868.9999389648438
202,1000.0,800.0,4000.0
203,900.0,600.0,744.9999809265137
204,800.0,300.0,548.7500190734863
205,800.0,400.0,665.0000095367432
206,1200.0,300.0,12.999999523162842
207,1200.0,350.0,4.906249940395354
208,1200.0,400.0,4.453125
209,1200.0,450.0,4.296875
210,1200.0,500.0,4.140625
211,1200.0,600.0,4.0625
212,1200.0,700.0,4.453125
213,1200.0,800.0,8.40624988079071
214,1200.0,900.0,155.50000190734863
215,1200.0,1000.0,3438.9999389648438
216,1000.0,300.0,23.624999523162842
217,1000.0,350.0,14.562499523162842
218,1000.0,400.0,13.062499761581421
219,1000.0,450.0,12.999999523162842
220,1000.0,500.0,12.562500238418579
221,1000.0,600.0,22.874999046325684
222,1000.0,700.0,340.99998474121094
223,900.0,300.0,62.187498807907104
224,900.0,400.0,37.5
225,900.0,500.0,59.375
226,900.0,700.0,6229.999923706055
227,800.0,500.0,2314.9999618530273
228,800.0,600.0,7369.999694824219
229,1000.0,100.0,7.3125
230,1000.0,125.0,5.484375
231,1000.0,150.0,6.875
232,1000.0,190.0,11.625
233,1000.0,250.0,40.625
234,1000.0,60.0,3.453125
235,1000.0,80.0,3.453125
236,1200.0,100.0,3.90625
237,1200.0,150.0,2.921875
238,1200.0,190.0,4.46875
239,1200.0,250.0,8.84375
240,1200.0,60.0,1.828125
241,1200.0,80.0,1.90625
242,1400.0,100.0,2.375
243,1400.0,125.0,1.48828125
244,1400.0,150.0,1.7578125
245,1400.0,190.0,2.5703125
246,1400.0,250.0,4.265625
247,1400.0,60.0,1.2578125
248,1400.0,80.0,1.24609375
249,1600.0,100.0,1.8203125
250,1600.0,125.0,1.14453125
251,1600.0,150.0,1.3203125
252,1600.0,190.0,1.8671875
253,1600.0,250.0,2.6875
254,1600.0,60.0,1.0078125
255,1600.0,80.0,1.00390625
256,1800.0,100.0,1.28515625
257,1800.0,125.0,0.82421875
258,1800.0,150.0,0.90625
259,1800.0,190.0,1.203125
260,1800.0,250.0,1.59375
261,1800.0,60.0,0.7421875
262,1800.0,80.0,0.748046875
263,2000.0,100.0,1.15625
264,2000.0,125.0,0.71875
265,2000.0,150.0,0.796875
266,2000.0,190.0,1.015625
267,2000.0,250.0,1.37109375
268,2000.0,60.0,0.71484375
269,2000.0,80.0,0.697265625
270,2200.0,100.0,0.875
271,2200.0,125.0,0.513671875
272,2200.0,150.0,0.537109375
273,2200.0,190.0,0.666015625
274,2200.0,250.0,0.87890625
275,2200.0,60.0,0.537109375
276,2200.0,80.0,0.521484375
277,2400.0,100.0,0.76171875
278,2400.0,125.0,0.455078125
279,2400.0,150.0,0.47265625
280,2400.0,190.0,0.583984375
281,2400.0,250.0,0.748046875
282,2400.0,60.0,0.4609375
283,2400.0,80.0,0.458984375
284,2600.0,100.0,0.705078125
285,2600.0,125.0,0.4296875
286,2600.0,150.0,0.443359375
287,2600.0,190.0,0.537109375
288,2600.0,250.0,0.68359375
289,2600.0,80.0,0.435546875
290,2800.0,100.0,0.669921875
291,2800.0,125.0,0.4140625
292,2800.0,150.0,0.419921875
293,2800.0,190.0,0.49609375
294,2800.0,250.0,0.640625
295,2800.0,60.0,0.3837890625
296,2800.0,80.0,0.392578125
297,3000.0,100.0,0.599609375
298,3000.0,125.0,0.373046875
299,3000.0,150.0,0.3818359375
300,3000.0,190.0,0.4296875
301,3000.0,250.0,0.5546875
302,3000.0,60.0,0.337890625
303,3000.0,80.0,0.353515625
304,3500.0,100.0,0.400390625
305,3500.0,125.0,0.275390625
306,3500.0,150.0,0.2734375
307,3500.0,190.0,0.27734375
308,3500.0,250.0,0.357421875
309,3500.0,60.0,0.2236328125
310,3500.0,80.0,0.24609375
311,4000.0,100.0,0.373046875
312,4000.0,125.0,0.2548828125
313,4000.0,150.0,0.25390625
314,4000.0,190.0,0.259765625
315,4000.0,250.0,0.3232421875
316,4000.0,60.0,0.1982421875
317,4000.0,80.0,0.21875
318,600.0,60.0,4000.0
319,600.0,80.0,3369.0
320,700.0,100.0,1155.0
321,700.0,125.0,1111.0
322,700.0,150.0,1346.0
323,700.0,250.0,2699.0
324,700.0,60.0,776.0
325,700.0,80.0,781.0
326,800.0,100.0,30.375
327,800.0,125.0,22.625
328,800.0,150.0,37.25
329,800.0,250.0,761.0
330,800.0,60.0,13.1875
331,800.0,80.0,15.0625
332,900.0,100.0,12.75
333,900.0,125.0,8.875
334,900.0,150.0,11.46875
335,900.0,250.0,70.75
336,900.0,60.0,5.8125
337,900.0,80.0,5.890625
